"OBJECTID","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME","ADDR","CALL","SERVICE","TYPE"
"510","f28e745a-8731-448c-b053-8b2b464e75a4","120.174978","30.279035","朝晖路七十三号","无人值守","2326.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","朝晖路73号","0.000000"," "," "
"511","404816c6-31cb-4f9d-b51c-066c6328660f","120.175392","30.273350","建国北路六百二十九号","无人值守","2331.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","建国北路629号","0.000000"," "," "
"512","bcbe1d4d-87de-4518-8be5-bdfe766d84d1","120.176414","30.336069","北景莲趣苑","无人值守","2293.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","北景莲趣苑5幢商4西侧","0.000000"," "," "
"513","8d86c763-dd0f-41ba-88d4-ca24dd79d1a4","120.172759","30.340993","都市枫林","无人值守","2297.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","永波街4号","0.000000"," "," "
"514","a9d7e115-0d40-4b5e-8500-dfd6441663d9","120.165156","30.320445","金属材料市场","无人值守","2303.000000","23.000000","9.000000","租车06:00~21:00，还车06:00~22:00","东新路新世纪金属材料市场","0.000000"," "," "
"515","812615cf-0cc9-46a0-baa9-266ee6c03b86","120.166533","30.303836","再行里三塘汶苑","无人值守","2307.000000","7.000000","25.000000","租车06:00~21:00，还车06:00~22:00","再行里22号对面三塘汶苑","0.000000"," "," "
"516","40ff8295-eaa9-4adc-b8d2-13071a4035c8","120.163939","30.266623","延安新村社区","无人值守","2311.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","百井坊巷68-72号","0.000000"," "," "
"517","933b61db-4bb2-4a81-873a-dc9ae5683f54","120.162872","30.264324","延安路四百六十四号凤起路口","无人值守","2316.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","延安路464号凤起路口","0.000000","旅游咨询点"," "
"518","c0636a76-f396-49ef-b3e5-f6f2043eee2e","120.254310","30.292562","九堡锦江半岛南","无人值守","3082.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","九堡锦江半岛小区内南","13454490900.000000"," "," "
"519","be0c37b5-a0e1-45fd-a1fd-964b58de050e","120.179231","30.283385","文晖农贸市场","无人值守","3087.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","文晖农贸市场门口","13606524400.000000"," "," "
"520","e80b87c2-33de-4920-9fdf-e5980dd9b3ac","120.194518","30.242581","清江路秋涛路口","无人值守","3093.000000","6.000000","15.000000","租车06:00~21:00，还车06:00~22:00","清江路秋涛路口","15868124500.000000"," "," "
"521","c9535725-7649-4d3b-9857-98b6575c9e6e","120.208279","30.277517","运河东路二","无人值守","3097.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","运河东路003号电杆012号电杆","13454491000.000000"," "," "
"522","fec3cb9f-17c0-4fa3-96df-4336d5f8bdd4","120.186358","30.267643","凯旋路二","无人值守","3101.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","凯旋路262-10","13606522700.000000"," "," "
"523","f608c120-a814-4dc9-a6da-0f3a81a4c17f","120.196120","30.276922","五十二公交站","有人值守","3106.000000","1.000000","59.000000","租车06:00~21:00，还车06:00~22:00","东站502公交站后面","15868123700.000000"," "," "
"524","0892bfc3-327d-4680-a19e-b88f293b1c99","120.192150","30.275690","艮秋墩西北匝道十二-一","无人值守","3110.000000","5.000000","21.000000","租车06:00~21:00，还车06:00~22:00","艮秋墩西北匝道02-1","15868123700.000000"," "," "
"525","d6c2b410-0f4b-4584-936e-bff3f90ef746","120.188487","30.251796","采荷路四一号","无人值守","3115.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","采荷路41号","15868124500.000000"," "," "
"526","3598149f-3fa5-4e10-b930-b573fd3e5cc4","120.187056","30.287352","沁园雅舍","无人值守","3123.000000","11.000000","13.000000","租车06:00~21:00，还车06:00~22:00","机场路169号","13606524400.000000"," "," "
"527","3e058d1d-fb48-48e7-b171-2227260c599b","120.189423","30.251846","采荷路三七号","无人值守","3127.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","采荷路37号对面","15868124500.000000"," "," "
"528","59c5b16b-7a22-47a5-a037-0def7807eb2b","120.197770","30.262481","三星家园","无人值守","3132.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","景昙路三星家园西区18幢下","13606525100.000000"," "," "
"529","5237a397-1885-46fd-8c40-e52d03adc6a4","120.351673","30.318194","文澜路学源街西","无人值守","3611.000000","17.000000","15.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","文澜路学源街西北角人行道上","15967122100.000000"," "," "
"530","b095034d-53f4-49eb-9df8-884106e869fc","120.344756","30.310374","浙江经济职业技术学院","无人值守","3615.000000","3.000000","29.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","2号大街22号大街西北面200米浙江经济职业技术学院对面","15967122100.000000"," "," "
"531","339e4853-d020-4d36-b6e1-b7a0aa7a2434","120.352099","30.298466","二十七号大街五十二号","无人值守","3621.000000","5.000000","27.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","27号大街52号前海天城对面人行道上","15967122100.000000"," "," "
"532","d1be9fba-fbf4-4cc0-82e5-2d5c0fee9e83","120.331344","30.325337","松下工业园区正门","无人值守","3629.000000","16.000000","16.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","松乔街松下工业园区正门对面人行道","15967122100.000000"," "," "
"533","238086da-2381-4e67-a6a9-d712900adb26","120.335505","30.291730","十二号大街中国海关","无人值守","3631.000000","24.000000","8.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","12号大街中国海关浙江杭州出口加工区前绿地","15967122100.000000"," "," "
"534","1953852c-1f4a-45a4-92a0-ac1e7a319d47","120.330791","30.271385","二十二号大街二十二号","无人值守","3635.000000","22.000000","10.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","22号大街22号右侧绿地巨星科技对面","15967122100.000000"," "," "
"535","e662f3e4-9576-473b-8240-96b1b8c983cb","120.299433","30.317817","铭和苑桂雨坊北","无人值守","3640.000000","1.000000","31.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","学源街上沙北路口向东100米铭和苑桂雨坊北大门","15967122100.000000"," "," "
"536","12514975-1ea6-455f-9657-6cdb8048d38d","120.076975","30.330499","金渡北路","无人值守","7305.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","BRT2号线终点西侧100米处","15868119600.000000"," "," "
"537","70643dcd-cca6-4f1e-9e95-88eb6b8db7c4","120.314823","30.332249","泽北路一号","无人值守","3625.000000","13.000000","19.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","泽北路1号左侧30米卓尚服饰公司门口","15967122100.000000"," "," "
"538","2a526218-36d2-4607-ac46-8cae22dfa66b","120.192230","30.248377","解放东路（北）","有人值守","3001.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","解放东路秋涛路口车站西面人行道","15868124500.000000","旅游咨询点"," "
"539","6bfed7ac-d901-4ec8-9341-b9c3bbc2c349","120.197118","30.266269","景芳一区","有人值守","3006.000000","6.000000","15.000000","24小时","秋涛北路一巷与景昙路交叉口（景芳一区12幢前）","13606525100.000000"," ","24小时点"
"540","ad1185ec-ed6a-4e93-830f-fbd30ca2c2ec","120.192596","30.287035","天城路口","有人值守","3010.000000","15.000000","6.000000","租车06:00~21:00，还车06:00~22:00","国美电器天城店门口","13606524400.000000"," "," "
"541","814b184f-88cd-4c46-b1c9-8bcaced1bc8b","120.178839","30.287381","董家苑西门","无人值守","3014.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","三里亭董家苑西门","13606516800.000000"," "," "
"542","0d6cf363-977f-4119-9be2-3c579ddd3d31","120.209013","30.278042","章家坝","有人值守","3018.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","章家坝社区卫生服务站旁","13454491000.000000"," "," "
"543","6e1fa47c-1b8c-4c78-a36d-1dd991fa906c","120.207766","30.259220","五福村","无人值守","3023.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","钱潮路唐家井路口人行道","15868125000.000000"," "," "
"544","61b3600d-3d07-4043-8971-229e896470e4","120.180358","30.296301","池塘庙路","无人值守","3030.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","k5路池塘庙站","13606516800.000000"," "," "
"545","d80b229f-bce9-49f4-a2bc-d52042275d97","120.216811","30.280973","云峰社区","无人值守","3034.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","云峰二区169号对面","13454491000.000000"," "," "
"546","47dcdbe7-f3d3-499d-baf3-3221f7fc8c0d","120.196349","30.272279","昙花庵路","无人值守","3038.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","景昙路景芳四区35幢下","13606525100.000000"," "," "
"547","f200b943-8496-4202-a9bb-5fc80ece2b6c","120.183469","30.284038","天城路","无人值守","3045.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","天成路264#","13606524400.000000"," "," "
"548","bd0674e0-558d-4d82-a493-593fd74b617b","120.201762","30.259162","庆春东路口","无人值守","3052.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","新塘路28号，323/100路庆春东路口站，耶稣教堂们口","15868130400.000000"," "," "
"549","bbd47edb-ed05-4efd-9a75-2358b9061d75","120.197804","30.270842","一八路终点站","无人值守","3058.000000","9.000000","13.000000","租车06:00~21:00，还车06:00~22:00","18路终点站候车棚旁边，景芳路景芳四区5幢下","13606525100.000000"," "," "
"550","9e90902b-c83a-47bd-a93c-e689423ac398","120.183295","30.293551","公建监控中心","无人值守","3062.000000","5.000000","17.000000","租车06:00~21:00，还车06:00~22:00","三里亭路74路终点站，知味观对面","13606516800.000000"," "," "
"551","ed7f9b78-3f5f-4b6c-be70-fad63615ac78","120.244604","30.313359","德胜路双桥路","无人值守","3067.000000","1.000000","31.000000","租车06:00~21:00，还车06:00~22:00","德胜路双桥路蚕桑村站北","13454490900.000000"," "," "
"552","e5053db1-3acc-483d-b394-531353fa7068","120.220325","30.354484","环丁路","无人值守","3073.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","环丁路，杭州师范大学丁兰试验学校大门对面","13606519200.000000"," "," "
"553","bef328fd-4ab0-42a4-adda-59273b8ab284","120.245973","30.315021","杭海路","无人值守","3078.000000","1.000000","33.000000","租车06:00~21:00，还车06:00~22:00","杭海路1235号，杭海路蚕桑路口，九堡中学旁","13454490900.000000"," "," "
"554","20e4a58c-334e-4602-93e3-9c7b32c95900","120.210761","30.251826","民心路富春路东","无人值守","3236.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","富春路民心路富春路东","0.000000"," "," "
"555","f0753852-376b-411e-b014-f6e47597393a","120.206353","30.239640","香樟路口五星路","无人值守","3245.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","香樟路口五星路（香樟路南面）","0.000000"," "," "
"556","997fa18a-3382-42b7-acd9-478e7f37c99a","120.185129","30.246116","自来水公司","无人值守","3249.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","清江路13号（自来水公司大门左侧）","0.000000"," "," "
"557","1dc00a6a-c0b7-4cc8-bd21-31521bf6ed24","120.200829","30.265865","新塘路一三八号","无人值守","3255.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","新塘路138号右侧","0.000000"," "," "
"558","922bb89f-5dfb-4ee8-93d9-0e55494bba82","120.240139","30.317338","九华路一号","无人值守","3259.000000","31.000000","2.000000","租车06:00~21:00，还车06:00~22:00","九华路1号新星光电大门口","0.000000"," "," "
"559","483b0974-ad9b-4fbb-aa41-40dd0330ec2e","120.168400","30.271644","中河路北路长运路口","无人值守","2335.000000","18.000000","25.000000","租车06:00~21:00，还车06:00~22:00","中河路北路长运路口","0.000000"," "," "
"422","dee35355-e202-4a81-acdd-055c442a826e","120.133199","30.324079","湖州路小河路口","无人值守","4229.000000","7.000000","8.000000","租车06:00~21:00，还车06:00~22:00","湖州路小河路口西北角","15868119800.000000"," "," "
"423","d7763000-f0f5-4c58-910b-b8675cb83467","120.114412","30.298572","芯园路拱苑一十幢","无人值守","4233.000000","15.000000","8.000000","租车06:00~21:00，还车06:00~22:00","拱苑10幢前","15868121400.000000"," "," "
"424","0eacbf37-44ac-4aee-bc80-f3ce6b557a39","120.148753","30.288664","湖墅路夹城巷口","无人值守","4237.000000","9.000000","3.000000","租车06:00~21:00，还车06:00~22:00","夹城巷东北角","0.000000"," "," "
"425","135e54dd-3982-40a0-b855-02c42cf88524","120.152127","30.278254","文晖路湖墅路西","无人值守","4240.000000","16.000000","2.000000","租车06:00~21:00，还车06:00~22:00","湖墅路西北角130米","0.000000"," "," "
"426","6406375f-cc9b-4c5c-953e-68b8b59982bc","120.095037","30.331919","丰庆路长青路西","无人值守","4244.000000","1.000000","21.000000","租车06:00~21:00，还车06:00~22:00","长青路西南角100米","0.000000"," "," "
"427","efcb86dc-90f2-4373-a362-75a2b24bb1c4","120.163904","30.256652","长生路口","无人值守","1012.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","龙翔大厦工行前(延安路东）","13606524100.000000"," "," "
"428","54096d39-a836-4ca8-8b2e-d2640814d297","120.161708","30.257865","东坡路","无人值守","1016.000000","3.000000","15.000000","租车06:00~21:00，还车06:00~22:00","东坡路必胜客门口","13454491000.000000","旅游咨询点"," "
"429","552a2dfa-9fba-46d9-8b3d-1aed1da6f3c5","120.177930","30.218535","三廊庙","有人值守","1022.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","39路三廊庙车站（凤凰南苑）","13606524400.000000"," "," "
"430","c807ba83-fc4b-4a16-b07e-f2ab76f6de98","120.178554","30.254187","葵巷社区","无人值守","1026.000000","1.000000","21.000000","租车06:00~21:00，还车06:00~22:00","葵巷社区建国路168号","13606520600.000000"," "," "
"431","eb4f1e1b-f082-43c7-8ac6-fbdc1f069daa","120.159514","30.257458","六公园","无人值守","1032.000000","9.000000","9.000000","租车06:00~21:00，还车06:00~22:00","庆春路口六公园（钱柜娱乐城北侧）","13454491000.000000","旅游咨询点"," "
"432","8f5e638b-ea88-4834-8da5-5c72effc0233","120.205985","30.207505","江晖路滨盛路口南","无人值守","6003.000000","13.000000","19.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江晖路滨盛路口南100米星光大卖场前","13606517500.000000"," "," "
"433","bf1cd51c-120c-4e9e-adf5-d9b81f94d423","120.165856","30.188101","江南学校彩虹城分校点","无人值守","6012.000000","1.000000","31.000000","4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江南实验学校彩虹城分校（伟业路501号）","13606517500.000000"," "," "
